INDEX:10194:<int>,OrderID:10194:<string>,Order:10194:<DateTimeISO>,ShipDateTimeISO:10194:<DateTimeISO>,ShipMode:10194:<string>,CustomerID:10194:<string>,CustomerName:10194:<string>,Segment:10194:<string>,Country/Region:10194:<string>,City:10194:<string>,State/Province:10194:<string>,PostalCode:10194:<int>,Region:10194:<string>,ProductID:10194:<string>,Category:10194:<string>,Sub-Category:10194:<string>,ProductName:10194:<string>,Sales:10194:<string>,Quantity:10194:<string>,Discount:10194:<string>,Profit:10194:<string>
104,US-2021-127614,11-02-2021,15-02-2021,StandardClass,NF-18385,NatalieFritzler,Consumer,UnitedStates,Chesapeake,Virginia,23320,South,OFF-BI-10003291,OfficeSupplies,Binders,WilsonJonesLeather-LikeBinderswithDublLockRoundRings,17.46,2,0,8.2062
105,US-2021-168368,11-02-2021,15-02-2021,SecondClass,GA-14725,GuyArmstrong,Consumer,UnitedStates,Columbia,Missouri,65203,Central,OFF-BI-10004654,OfficeSupplies,Binders,VariCap6ExpandableBinder,51.9,3,0,24.393
106,US-2021-168368,11-02-2021,15-02-2021,SecondClass,GA-14725,GuyArmstrong,Consumer,UnitedStates,Columbia,Missouri,65203,Central,OFF-BI-10004728,OfficeSupplies,Binders,WilsonJonesTurnTabsBinderToolforRingBinders,9.64,2,0,4.4344
107,US-2021-168368,11-02-2021,15-02-2021,SecondClass,GA-14725,GuyArmstrong,Consumer,UnitedStates,Columbia,Missouri,65203,Central,OFF-LA-10004853,OfficeSupplies,Labels,Avery483,14.94,3,0,6.8724
108,US-2021-168368,11-02-2021,15-02-2021,SecondClass,GA-14725,GuyArmstrong,Consumer,UnitedStates,Columbia,Missouri,65203,Central,OFF-ST-10002583,OfficeSupplies,Storage,FellowesNeatIdeasStorageCubes,64.96,2,0,2.5984
109,US-2021-127614,11-02-2021,15-02-2021,StandardClass,NF-18385,NatalieFritzler,Consumer,UnitedStates,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,EnermaxAuroraLiteKeyboard,234.45,3,0,103.158
110,US-2021-110674,12-02-2021,18-02-2021,StandardClass,SC-20095,SanjitChand,Consumer,UnitedStates,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"GlobalGeoOfficeTaskChair,Gray",129.568,2,0.2,-24.294
111,US-2021-121762,14-02-2021,18-02-2021,StandardClass,ML-17395,MarinaLichtenstein,Corporate,UnitedStates,Seattle,Washington,98103,West,OFF-AP-10001293,OfficeSupplies,Appliances,Belkin8OutletSurgeProtector,81.96,2,0,22.9488
112,US-2021-107706,14-02-2021,19-02-2021,SecondClass,ST-20530,ShuiTom,Consumer,UnitedStates,Houston,Texas,77095,Central,OFF-PA-10000466,OfficeSupplies,Paper,"MemoBook,100MessageCapacity,53/8x11",16.176,3,0.2,6.066
113,US-2021-121762,14-02-2021,18-02-2021,StandardClass,ML-17395,MarinaLichtenstein,Corporate,UnitedStates,Seattle,Washington,98103,West,OFF-SU-10000157,OfficeSupplies,Supplies,CompactAutomaticElectricLetterOpener,238.62,2,0,4.7724
114,US-2021-121762,14-02-2021,18-02-2021,StandardClass,ML-17395,MarinaLichtenstein,Corporate,UnitedStates,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,LogitechG600MMOGamingMouse,239.97,3,0,86.3892
115,US-2021-165568,15-02-2021,19-02-2021,StandardClass,BF-11020,BarryFranzsisch,Corporate,UnitedStates,Seattle,Washington,98105,West,OFF-BI-10001031,OfficeSupplies,Binders,PressboardDataBindersbyWilsonJones,21.36,5,0.2,7.209
116,US-2021-122567,16-02-2021,21-02-2021,StandardClass,MN-17935,MichaelNguyen,Consumer,UnitedStates,Dallas,Texas,75220,Central,OFF-AP-10001303,OfficeSupplies,Appliances,"HolmesCoolMistHumidifierfortheWholeHousewith8-GallonOutputperDay,ExtendedLifeFilter",7.96,2,0.8,-13.93
117,US-2021-122567,16-02-2021,21-02-2021,StandardClass,MN-17935,MichaelNguyen,Consumer,UnitedStates,Dallas,Texas,75220,Central,OFF-BI-10002012,OfficeSupplies,Binders,WilsonJonesEasyFlowIISheetLifters,1.08,3,0.8,-1.728
118,US-2021-154165,17-02-2021,24-02-2021,StandardClass,DL-13315,DelfinaLatchford,Consumer,UnitedStates,Chicago,Illinois,60653,Central,OFF-AR-10003631,OfficeSupplies,Art,Staplesinmisc.colors,54.208,14,0.2,8.8088
119,US-2021-165589,18-02-2021,18-02-2021,SameDay,TB-21595,TroyBlackwell,Consumer,UnitedStates,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAXCopperPanelDocumentFrame,5x7Size",25.16,5,0.6,-11.322
120,US-2021-152905,18-02-2021,24-02-2021,StandardClass,AB-10015,AaronBergman,Consumer,UnitedStates,Arlington,Texas,76017,Central,OFF-ST-10000321,OfficeSupplies,Storage,AkroStackingBins,12.624,2,0.2,-2.5248
121,US-2021-109491,20-02-2021,26-02-2021,StandardClass,LC-16930,LindaCazamias,Corporate,UnitedStates,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"MasterCasterDoorStop,Brown",20.32,4,0,6.9088
122,US-2021-164903,20-02-2021,24-02-2021,StandardClass,SR-20740,StevenRoelle,HomeOffice,UnitedStates,LosAngeles,California,90049,West,OFF-PA-10003363,OfficeSupplies,Paper,Xerox204,12.96,2,0,6.2208
123,US-2021-109491,20-02-2021,26-02-2021,StandardClass,LC-16930,LindaCazamias,Corporate,UnitedStates,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,EnermaxBriskieRFWirelessKeyboardandMouseCombo,62.31,3,0,22.4316
124,US-2021-165540,21-02-2021,25-02-2021,StandardClass,TM-21010,TamaraManning,Consumer,UnitedStates,Woodstock,Illinois,60098,Central,OFF-BI-10004094,OfficeSupplies,Binders,GBCStandardPlasticBindingSystemsCombs,8.85,5,0.8,-13.7175
125,US-2021-133354,22-02-2021,24-02-2021,FirstClass,SA-20830,SueAnnReed,Consumer,UnitedStates,MorenoValley,California,92553,West,OFF-PA-10001800,OfficeSupplies,Paper,Xerox220,19.44,3,0,9.3312
126,US-2021-103744,23-02-2021,27-02-2021,StandardClass,MG-17875,MichaelGrace,HomeOffice,UnitedStates,ElPaso,Texas,79907,Central,OFF-BI-10000320,OfficeSupplies,Binders,GBCPlasticBindingCombs,4.428,3,0.8,-6.8634
127,US-2021-103744,23-02-2021,27-02-2021,StandardClass,MG-17875,MichaelGrace,HomeOffice,UnitedStates,ElPaso,Texas,79907,Central,OFF-LA-10004425,OfficeSupplies,Labels,Staple-onlabels,6.936,3,0.2,2.3409
128,US-2021-137680,24-02-2021,02-03-2021,StandardClass,JH-15430,JenniferHalladay,Consumer,UnitedStates,Medford,Oregon,97504,West,OFF-PA-10000069,OfficeSupplies,Paper,"TOPS4x6FluorescentColorMemoSheets,500SheetsperPack",22.776,3,0.2,7.6869
129,US-2021-137680,24-02-2021,02-03-2021,StandardClass,JH-15430,JenniferHalladay,Consumer,UnitedStates,Medford,Oregon,97504,West,OFF-PA-10000174,OfficeSupplies,Paper,"MessageBook,Wirebound,Four51/2""X4""Forms/Pg.,200Dupl.Sets/Book",32.896,4,0.2,11.1024
130,US-2021-156545,27-02-2021,03-03-2021,FirstClass,JS-16030,JoySmith,Consumer,UnitedStates,Columbus,Ohio,43229,East,OFF-AR-10003560,OfficeSupplies,Art,ZebraZazzleFluorescentHighlighters,19.456,4,0.2,3.4048
131,US-2021-113880,01-03-2021,05-03-2021,StandardClass,VF-21715,VickyFreymann,HomeOffice,UnitedStates,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,NovimexSwivelFabricTaskChair,634.116,6,0.3,-172.1172
132,US-2021-131009,01-03-2021,05-03-2021,StandardClass,SC-20380,ShahidCollister,Consumer,UnitedStates,ElPaso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,HarbourCreationsSteelFoldingChair,362.25,6,0.3,0
133,US-2021-104269,01-03-2021,06-03-2021,SecondClass,DB-13060,DaveBrooks,Consumer,UnitedStates,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,GlobalDeluxeHigh-BackManager'sChair,457.568,2,0.2,51.4764
134,US-2021-131009,01-03-2021,05-03-2021,StandardClass,SC-20380,ShahidCollister,Consumer,UnitedStates,ElPaso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAXBlackCherryWood-TonePosterFrame,63.552,6,0.6,-34.9536
135,US-2021-168312,01-03-2021,07-03-2021,StandardClass,GW-14605,GiuliettaWeimer,Consumer,UnitedStates,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,BevisRoundConferenceRoomTablesandBases,376.509,3,0.3,-43.0296
136,US-2021-131009,01-03-2021,05-03-2021,StandardClass,SC-20380,ShahidCollister,Consumer,UnitedStates,ElPaso,Texas,79907,Central,OFF-FA-10004395,OfficeSupplies,Fasteners,PlymouthBoxedRubberBandsbyPlymouth,18.84,5,0.2,-3.5325
137,US-2021-113880,01-03-2021,05-03-2021,StandardClass,VF-21715,VickyFreymann,HomeOffice,UnitedStates,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,OfficeSupplies,Paper,"BlackPrintCarbonless81/2""x81/4""RapidMemoBook",17.472,3,0.2,5.6784
138,US-2021-131009,01-03-2021,05-03-2021,StandardClass,SC-20380,ShahidCollister,Consumer,UnitedStates,ElPaso,Texas,79907,Central,OFF-ST-10001469,OfficeSupplies,Storage,FellowesBankersBoxRecycledSuperStor/Drawer,129.552,3,0.2,-22.6716
139,US-2021-168312,01-03-2021,07-03-2021,StandardClass,GW-14605,GiuliettaWeimer,Consumer,UnitedStates,Houston,Texas,77036,Central,OFF-ST-10003692,OfficeSupplies,Storage,RecycledSteelPersonalFileforHangingFileFolders,137.352,3,0.2,8.5845
140,US-2021-143707,01-03-2021,05-03-2021,StandardClass,HR-14770,HallieRedmond,HomeOffice,UnitedStates,NewYorkCity,NewYork,10035,East,TEC-PH-10003655,Technology,Phones,SannysisCuteOwlDesignSoftSkinCaseCoverforSamsungGalaxyS4,5.94,3,0,1.6038
141,US-2021-107524,02-03-2021,08-03-2021,StandardClass,KN-16705,KristinaNunn,HomeOffice,UnitedStates,NewYorkCity,NewYork,10009,East,OFF-EN-10001990,OfficeSupplies,Envelopes,Stapleenvelope,11.36,2,0,5.3392
142,US-2021-111157,02-03-2021,06-03-2021,StandardClass,NH-18610,NicoleHansen,Corporate,UnitedStates,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,OfficeSupplies,Paper,Xerox1971,3.424,1,0.2,1.07
143,US-2021-107524,02-03-2021,08-03-2021,StandardClass,KN-16705,KristinaNunn,HomeOffice,UnitedStates,NewYorkCity,NewYork,10009,East,OFF-PA-10000587,OfficeSupplies,Paper,"ArrayParchmentPaper,AssortedColors",36.4,5,0,17.472
144,US-2021-111157,02-03-2021,06-03-2021,StandardClass,NH-18610,NicoleHansen,Corporate,UnitedStates,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,HypercomP1300Pinpad,151.2,3,0.2,32.13
145,US-2021-127978,03-03-2021,08-03-2021,StandardClass,JS-15595,JillStevenson,Corporate,UnitedStates,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan4-ShelfBookcaseinOdessaPine,302.45,5,0.5,-199.617
146,US-2021-105648,03-03-2021,07-03-2021,StandardClass,EJ-14155,EvaJacobs,Consumer,UnitedStates,SanDiego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"BevisOvalConferenceTable,Walnut",626.352,3,0.2,-23.4882
147,US-2021-130421,03-03-2021,07-03-2021,StandardClass,SC-20020,SamCraven,Consumer,UnitedStates,Houston,Texas,77095,Central,OFF-AP-10002534,OfficeSupplies,Appliances,3.6CubicFootCounterHeightOfficeRefrigerator,176.772,3,0.8,-459.6072
148,US-2021-155852,03-03-2021,07-03-2021,SecondClass,AJ-10945,AshleyJarboe,Consumer,UnitedStates,Wilmington,NorthCarolina,28403,South,OFF-AR-10003560,OfficeSupplies,Art,ZebraZazzleFluorescentHighlighters,19.456,4,0.2,3.4048
149,US-2021-127964,03-03-2021,08-03-2021,StandardClass,AP-10720,AnnePryor,HomeOffice,UnitedStates,NewYorkCity,NewYork,10035,East,OFF-BI-10003429,OfficeSupplies,Binders,"CardinalHOLDit!BinderInsertStrips,ExtraStrips",25.32,5,0.2,9.1785
150,US-2021-127964,03-03-2021,08-03-2021,StandardClass,AP-10720,AnnePryor,HomeOffice,UnitedStates,NewYorkCity,NewYork,10035,East,OFF-BI-10004593,OfficeSupplies,Binders,IbicoLaserImprintableBindingSystemCovers,125.76,3,0.2,40.872
151,US-2021-127978,03-03-2021,08-03-2021,StandardClass,JS-15595,JillStevenson,Corporate,UnitedStates,Columbus,Ohio,43229,East,OFF-LA-10000305,OfficeSupplies,Labels,Avery495,15.12,3,0.2,4.914
152,US-2021-127978,03-03-2021,08-03-2021,StandardClass,JS-15595,JillStevenson,Corporate,UnitedStates,Columbus,Ohio,43229,East,OFF-ST-10002486,OfficeSupplies,Storage,EldonShelfSaversCubesandBins,44.672,8,0.2,-10.0512
153,US-2021-127964,03-03-2021,08-03-2021,StandardClass,AP-10720,AnnePryor,HomeOffice,UnitedStates,NewYorkCity,NewYork,10035,East,TEC-PH-10004700,Technology,Phones,PowerGenDualUSBCarCharger,9.99,1,0,4.5954
154,US-2021-117016,04-03-2021,09-03-2021,StandardClass,SC-20095,SanjitChand,Consumer,UnitedStates,Margate,Florida,33063,South,OFF-AR-10001374,OfficeSupplies,Art,"BICBriteLinerHighlighters,ChiselTip",15.552,3,0.2,2.3328
155,US-2021-116239,04-03-2021,04-03-2021,SameDay,CL-12565,ClayLudtke,Consumer,UnitedStates,Columbia,SouthCarolina,29203,South,OFF-ST-10001370,OfficeSupplies,Storage,SensibleStorageWireTechStorageSystems,354.9,5,0,17.745
156,US-2021-169061,05-03-2021,08-03-2021,SecondClass,AB-10150,AimeeBixby,Consumer,UnitedStates,Yonkers,NewYork,10701,East,OFF-AR-10000588,OfficeSupplies,Art,Newell345,59.52,3,0,15.4752
157,US-2021-169061,05-03-2021,08-03-2021,SecondClass,AB-10150,AimeeBixby,Consumer,UnitedStates,Yonkers,NewYork,10701,East,OFF-BI-10001617,OfficeSupplies,Binders,GBCWireBindingCombs,49.632,6,0.2,16.7508
158,US-2021-169061,05-03-2021,08-03-2021,SecondClass,AB-10150,AimeeBixby,Consumer,UnitedStates,Yonkers,NewYork,10701,East,OFF-PA-10001878,OfficeSupplies,Paper,Xerox1891,97.82,2,0,45.9754
159,US-2021-169061,05-03-2021,08-03-2021,SecondClass,AB-10150,AimeeBixby,Consumer,UnitedStates,Yonkers,NewYork,10701,East,OFF-SU-10000381,OfficeSupplies,Supplies,AcmeForgedSteelScissorswithBlackEnamelHandles,18.62,2,0,5.3998
160,US-2021-169061,05-03-2021,08-03-2021,SecondClass,AB-10150,AimeeBixby,Consumer,UnitedStates,Yonkers,NewYork,10701,East,TEC-AC-10002001,Technology,Accessories,LogitechWirelessGamingHeadsetG930,479.97,3,0,177.5889
161,US-2021-104563,07-03-2021,12-03-2021,StandardClass,CM-12715,CraigMolinari,Corporate,UnitedStates,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,OfficeStar-TaskChairwithContemporaryLoopArms,436.704,6,0.2,21.8352
162,US-2021-156587,07-03-2021,08-03-2021,FirstClass,AB-10015,AaronBergman,Consumer,UnitedStates,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"GlobalPushButtonManager'sChair,Indigo",48.712,1,0.2,5.4801
163,US-2021-104563,07-03-2021,12-03-2021,StandardClass,CM-12715,CraigMolinari,Corporate,UnitedStates,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"GlobalLeatherandOakExecutiveChair,Black",481.568,2,0.2,54.1764
164,US-2021-104563,07-03-2021,12-03-2021,StandardClass,CM-12715,CraigMolinari,Corporate,UnitedStates,Seattle,Washington,98103,West,OFF-AR-10000390,OfficeSupplies,Art,NewellChalkHolder,20.65,5,0,9.499
165,US-2021-156587,07-03-2021,08-03-2021,FirstClass,AB-10015,AaronBergman,Consumer,UnitedStates,Seattle,Washington,98103,West,OFF-AR-10001427,OfficeSupplies,Art,Newell330,17.94,3,0,4.6644
166,US-2021-131982,07-03-2021,11-03-2021,SecondClass,NP-18685,NoraPelletier,HomeOffice,UnitedStates,DesMoines,Washington,98198,West,OFF-BI-10004224,OfficeSupplies,Binders,CatalogBinderswithExpandingPosts,107.648,2,0.2,33.64
167,US-2021-104563,07-03-2021,12-03-2021,StandardClass,CM-12715,CraigMolinari,Corporate,UnitedStates,Seattle,Washington,98103,West,OFF-ST-10000934,OfficeSupplies,Storage,"Contico72""HHeavy-DutyStorageSystem",204.9,5,0,0
168,US-2021-156587,07-03-2021,08-03-2021,FirstClass,AB-10015,AaronBergman,Consumer,UnitedStates,Seattle,Washington,98103,West,OFF-ST-10002344,OfficeSupplies,Storage,"Carina42""Hx233/4""WMediaStorageUnit",242.94,3,0,4.8588
169,US-2021-140116,10-03-2021,17-03-2021,StandardClass,KT-16480,KeanThornton,Consumer,UnitedStates,Denver,Colorado,80219,West,OFF-AR-10001044,OfficeSupplies,Art,"BOSTONRanger#55PencilSharpener,Black",83.168,4,0.2,9.3564
170,US-2021-100279,10-03-2021,14-03-2021,StandardClass,SW-20275,ScottWilliamson,Consumer,UnitedStates,RoyalOak,Michigan,48073,Central,OFF-PA-10002259,OfficeSupplies,Paper,"GeographicsNoteCards,Blank,White,81/2""x11""",22.38,2,0,10.7424
171,US-2021-140116,10-03-2021,17-03-2021,StandardClass,KT-16480,KeanThornton,Consumer,UnitedStates,Denver,Colorado,80219,West,OFF-ST-10000078,OfficeSupplies,Storage,Tennsco6-and18-CompartmentLockers,636.408,3,0.2,-15.9102
172,US-2021-166884,11-03-2021,16-03-2021,SecondClass,CK-12205,ChlorisKastensmidt,Consumer,UnitedStates,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,EldonWaveDeskAccessories,8.32,5,0.2,2.288
173,US-2021-114790,11-03-2021,13-03-2021,SecondClass,FM-14215,FiliaMcAdams,Corporate,UnitedStates,Richmond,Kentucky,40475,South,OFF-AP-10002578,OfficeSupplies,Appliances,"FellowesPremierSuperiorSurgeSuppressor,10-Outlet,WithPhoneandRemote",146.76,3,0,38.1576
174,US-2021-103338,11-03-2021,15-03-2021,StandardClass,RB-19435,RichardBierner,Consumer,UnitedStates,Roseville,California,95661,West,OFF-AR-10001770,OfficeSupplies,Art,Economy#2Pencils,7.98,3,0,2.0748
175,US-2021-166884,11-03-2021,16-03-2021,SecondClass,CK-12205,ChlorisKastensmidt,Consumer,UnitedStates,Columbus,Ohio,43229,East,OFF-FA-10001561,OfficeSupplies,Fasteners,StockwellPushPins,10.464,6,0.2,1.7004
176,US-2021-114790,11-03-2021,13-03-2021,SecondClass,FM-14215,FiliaMcAdams,Corporate,UnitedStates,Richmond,Kentucky,40475,South,OFF-PA-10000213,OfficeSupplies,Paper,Xerox198,14.94,3,0,7.0218
177,US-2021-158337,11-03-2021,14-03-2021,SecondClass,KA-16525,KellyAndreada,Consumer,UnitedStates,NewYorkCity,NewYork,10024,East,OFF-PA-10002137,OfficeSupplies,Paper,"Southworth100%RsumPaper,24lb.",108.92,14,0,49.014
178,US-2021-114790,11-03-2021,13-03-2021,SecondClass,FM-14215,FiliaMcAdams,Corporate,UnitedStates,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,MaxellDVD-RAMDiscs,32.96,2,0,14.1728
179,US-2021-114790,11-03-2021,13-03-2021,SecondClass,FM-14215,FiliaMcAdams,Corporate,UnitedStates,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,PanasonicKX-TG9471B,587.97,3,0,164.6316
180,CA-2021-139675,13-03-2021,18-03-2021,SecondClass,NF-18595,NicoleFjeld,HomeOffice,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,GlobalDeluxeHigh-BackManager'sChair,915.14,4,0.2,102.95
181,CA-2021-139675,13-03-2021,18-03-2021,SecondClass,NF-18595,NicoleFjeld,HomeOffice,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,DanaHalogenSwing-ArmArchitectLamp,327.76,8,0,91.77
182,US-2021-125521,14-03-2021,19-03-2021,StandardClass,CK-12325,ChristineKargatis,HomeOffice,UnitedStates,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,GlobalCommerceSeriesHigh-BackSwivel/TiltChairs,1139.92,4,0,284.98
183,US-2021-157623,14-03-2021,18-03-2021,StandardClass,DK-13225,DeanKatz,Corporate,UnitedStates,HuntingtonBeach,California,92646,West,OFF-AR-10003723,OfficeSupplies,Art,AveryHi-LiterFluorescentDeskStyleMarkers,3.38,1,0,1.2506
184,US-2021-114510,14-03-2021,19-03-2021,StandardClass,JF-15295,JasonFortune-,Consumer,UnitedStates,Logan,Utah,84321,West,OFF-BI-10001617,OfficeSupplies,Binders,GBCWireBindingCombs,33.088,4,0.2,11.1672
185,US-2021-114510,14-03-2021,19-03-2021,StandardClass,JF-15295,JasonFortune-,Consumer,UnitedStates,Logan,Utah,84321,West,OFF-BI-10003007,OfficeSupplies,Binders,"PremiumTransparentPresentationCovers,NoPattern/Clear,81/2""x11""",62.048,2,0.2,20.1656
186,US-2021-100293,14-03-2021,18-03-2021,StandardClass,NF-18475,NeilFranzsisch,HomeOffice,UnitedStates,Jacksonville,Florida,32216,South,OFF-PA-10000176,OfficeSupplies,Paper,Xerox1887,91.056,6,0.2,31.8696
187,US-2021-157623,14-03-2021,18-03-2021,StandardClass,DK-13225,DeanKatz,Corporate,UnitedStates,HuntingtonBeach,California,92646,West,OFF-PA-10001204,OfficeSupplies,Paper,Xerox1972,10.56,2,0,4.752
188,US-2021-152618,14-03-2021,17-03-2021,FirstClass,RB-19465,RickBensley,HomeOffice,UnitedStates,Chicago,Illinois,60653,Central,OFF-PA-10001215,OfficeSupplies,Paper,Xerox1963,8.448,2,0.2,2.64
189,US-2021-114510,14-03-2021,19-03-2021,StandardClass,JF-15295,JasonFortune-,Consumer,UnitedStates,Logan,Utah,84321,West,OFF-ST-10000736,OfficeSupplies,Storage,CarinaDoubleWideMediaStorageTowersinNatural&Black,80.98,1,0,3.2392
190,US-2021-114510,14-03-2021,19-03-2021,StandardClass,JF-15295,JasonFortune-,Consumer,UnitedStates,Logan,Utah,84321,West,OFF-ST-10003221,OfficeSupplies,Storage,Staplemagnet,21.36,2,0,5.7672
191,US-2021-114510,14-03-2021,19-03-2021,StandardClass,JF-15295,JasonFortune-,Consumer,UnitedStates,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation30456USBFlashDrive8GB,82.8,12,0,6.624
192,US-2021-152618,14-03-2021,17-03-2021,FirstClass,RB-19465,RickBensley,HomeOffice,UnitedStates,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-PackardDeskjet6540ColorInkjetPrinter,574.91,2,0.3,156.047
193,US-2021-149958,15-03-2021,19-03-2021,StandardClass,AS-10240,AlanShonely,Consumer,UnitedStates,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"EldonExpressionsDeskAccessory,WoodPhotoFrame,Mahogany",45.696,3,0.2,5.1408
194,US-2021-149958,15-03-2021,19-03-2021,StandardClass,AS-10240,AlanShonely,Consumer,UnitedStates,Tampa,Florida,33614,South,OFF-BI-10000773,OfficeSupplies,Binders,InsertableTabPostBinderDividers,7.218,3,0.7,-5.5338
195,US-2021-149958,15-03-2021,19-03-2021,StandardClass,AS-10240,AlanShonely,Consumer,UnitedStates,Tampa,Florida,33614,South,OFF-BI-10001543,OfficeSupplies,Binders,GBCVeloBinderManualBindingSystem,43.188,4,0.7,-31.6712
196,US-2021-149958,15-03-2021,19-03-2021,StandardClass,AS-10240,AlanShonely,Consumer,UnitedStates,Tampa,Florida,33614,South,OFF-PA-10002120,OfficeSupplies,Paper,Xerox1889,131.904,3,0.2,47.8152
197,US-2021-149958,15-03-2021,19-03-2021,StandardClass,AS-10240,AlanShonely,Consumer,UnitedStates,Tampa,Florida,33614,South,OFF-ST-10001490,OfficeSupplies,Storage,"HotFile7-Pocket,FloorStand",142.776,1,0.2,17.847
198,US-2021-157609,16-03-2021,21-03-2021,SecondClass,KN-16705,KristinaNunn,HomeOffice,UnitedStates,Raleigh,NorthCarolina,27604,South,TEC-PH-10002415,Technology,Phones,PolycomVoiceStation500Conferencephone,471.92,2,0.2,29.495
199,US-2021-148838,17-03-2021,21-03-2021,StandardClass,CP-12340,ChristinePhan,Corporate,UnitedStates,NewYorkCity,NewYork,10024,East,FUR-TA-10001950,Furniture,Tables,BaltSolidWoodRoundTables,1071.576,4,0.4,-553.6476
200,US-2021-148838,17-03-2021,21-03-2021,StandardClass,CP-12340,ChristinePhan,Corporate,UnitedStates,NewYorkCity,NewYork,10024,East,FUR-TA-10003473,Furniture,Tables,BretfordRectangularConferenceTableTops,1579.746,7,0.4,-447.5947
201,US-2021-148838,17-03-2021,21-03-2021,StandardClass,CP-12340,ChristinePhan,Corporate,UnitedStates,NewYorkCity,NewYork,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon30""x60""TablewithLockingDrawer",613.908,3,0.4,-122.7816
202,US-2021-118339,17-03-2021,24-03-2021,StandardClass,BN-11515,BradleyNguyen,Consumer,UnitedStates,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,OfficeSupplies,Appliances,BionairePersonalWarmMistHumidifier/Vaporizer,93.78,2,0,36.5742
203,US-2021-164763,17-03-2021,21-03-2021,StandardClass,MH-17440,MarkHaberlin,Corporate,UnitedStates,Jackson,Mississippi,39212,South,OFF-AP-10003971,OfficeSupplies,Appliances,Belkin6OutletMetallicSurgeStrip,32.67,3,0,8.4942
